Date,SCHD,BLOK,HD,JPM,AVGO,TXN,ABBV,STOR,FCPT,CTRE,O,NSA,NSP,MSM,NTAP,SAFT,COR,DTE,IRM,APAM
2020-11-10,60.86246109008789,25.476831436157227,274.0755920410156,115.68685150146484,360.06201171875,150.57693481445312,97.72699737548828,31.8587589263916,28.5150146484375,19.025171279907227,63.686065673828125,35.22705078125,91.81977081298828,77.26541900634766,49.641998291015625,76.88353729248047,119.52021026611328,130.84078979492188,26.60660743713379,44.79091262817383
2020-11-11,60.8525505065918,26.06543731689453,276.2437438964844,113.95929718017578,372.74395751953125,154.7615509033203,97.01531982421875,30.80998992919922,28.3270263671875,19.23282814025879,62.47477722167969,35.83082962036133,90.6451416015625,77.36053466796875,48.90744400024414,74.28518676757812,124.38182067871094,128.91783142089844,25.920869827270508,43.50761413574219
2020-11-12,59.80234909057617,25.88885498046875,274.741943359375,112.55937957763672,367.0722961425781,153.56878662109375,96.4716796875,30.05804443359375,27.941152572631836,18.965843200683594,60.83019256591797,35.37552261352539,88.31581115722656,76.09545135498047,47.130615234375,72.45744323730469,125.39176177978516,127.37152862548828,25.058801651000977,42.310508728027344
2020-11-13,60.94172286987305,26.39407730102539,275.66693115234375,113.2643051147461,370.3443908691406,155.70582580566406,97.89503479003906,31.0969181060791,28.5150146484375,19.57891845703125,62.09071731567383,36.048583984375,88.24612426757812,77.83613586425781,49.46332550048828,73.62324523925781,127.59977722167969,129.55221557617188,24.97063446044922,42.99372482299805
2020-11-16,62.299068450927734,26.85024642944336,278.05389404296875,116.4612808227539,377.5926513671875,157.35581970214844,97.22289276123047,32.2545166015625,29.326337814331055,19.480037689208984,63.489112854003906,36.286136627197266,87.15113830566406,81.07969665527344,51.20044708251953,74.71001434326172,126.41160583496094,134.0126953125,25.55841064453125,44.52607727050781
2020-11-17,62.170265197753906,27.311321258544922,270.9924011230469,115.27978515625,377.3844299316406,154.56275939941406,98.06306457519531,31.888439178466797,28.871206283569336,19.094390869140625,61.86421585083008,36.5038948059082,86.44436645507812,79.20584869384766,51.02177047729492,74.72976684570312,126.65914154052734,131.6734161376953,25.37228012084961,44.58464050292969
2020-11-18,61.52627182006836,26.899295806884766,268.36669921875,114.42593383789062,377.40423583984375,152.62451171875,97.57872772216797,31.185964584350586,27.951047897338867,18.659303665161133,60.259010314941406,35.207252502441406,85.27970123291016,80.29021453857422,51.16073989868164,74.13699340820312,125.95614624023438,129.0565948486328,25.37228012084961,44.047828674316406
2020-11-19,61.714515686035156,27.272079467773438,269.4607238769531,114.73371887207031,381.0828857421875,156.3220977783203,98.51774597167969,31.660877227783203,27.911470413208008,19.054838180541992,60.18022918701172,35.17755889892578,88.65425872802734,80.73727416992188,51.597503662109375,73.06998443603516,126.52052307128906,128.52134704589844,25.264522552490234,44.32111358642578
2020-11-20,61.288490295410156,27.615432739257812,268.3468017578125,113.75080108642578,380.0913391113281,155.8748016357422,99.6742172241211,31.334375381469727,27.911470413208008,19.04494857788086,59.47118377685547,34.37582015991211,86.8724136352539,79.27243041992188,51.50816345214844,73.40589904785156,126.28289031982422,128.71958923339844,25.166561126708984,43.73550033569336
2020-11-23,62.26934051513672,28.763216018676758,269.9281921386719,117.02720642089844,383.7303466796875,156.47117614746094,100.99873352050781,31.838970184326172,28.188507080078125,19.203163146972656,59.96357727050781,33.52458953857422,87.07150268554688,81.57432556152344,53.16587829589844,73.30709838867188,125.32244873046875,129.26475524902344,25.626983642578125,44.27231216430664
2020-11-24,63.81493377685547,29.096757888793945,271.82781982421875,122.438232421875,388.9161682128906,158.38955688476562,102.75814819335938,32.74921798706055,28.693111419677734,19.826128005981445,60.89912414550781,33.75224304199219,88.27599334716797,83.06769561767578,54.952632904052734,74.12711334228516,123.05502319335938,130.5533447265625,26.03842544555664,45.990108489990234
2020-11-25,63.22047424316406,29.283151626586914,272.47430419921875,121.15745544433594,387.5279846191406,156.6501007080078,102.99537658691406,33.26370620727539,28.38639259338379,19.77668571472168,61.9430046081543,33.75224304199219,88.22621154785156,81.19384765625,53.12617111206055,74.34446716308594,123.08472442626953,131.0786895751953,26.38129425048828,44.58464050292969
2020-11-27,63.0916748046875,29.037899017333984,274.4932861328125,120.3532485961914,391.6131896972656,158.03172302246094,103.67739868164062,32.976783752441406,27.911470413208008,19.509700775146484,60.70216751098633,33.3662223815918,88.06694793701172,82.72526550292969,52.868080139160156,73.88999938964844,123.91645050048828,127.4012680053711,26.077611923217773,44.877445220947266
2020-11-30,62.239620208740234,29.709890365600586,275.9056091308594,117.03712463378906,398.1871643066406,160.27810668945312,103.37098693847656,32.214942932128906,27.713586807250977,19.213050842285156,59.28262710571289,33.63346862792969,85.1104736328125,82.57659912109375,52.91771697998047,71.25,124.15408325195312,124.70515441894531,26.939680099487305,43.92094421386719
2020-12-01,63.05204391479492,29.852136611938477,275.1000061035156,118.88382720947266,401.15191650390625,162.50460815429688,102.83722686767578,32.04674530029297,28.069778442382812,20.053560256958008,59.67803955078125,33.78194046020508,87.01177978515625,81.95222473144531,53.76145935058594,72.11000061035156,123.866943359375,125.13137817382812,26.684978485107422,44.88720703125
2020-12-02,63.3393669128418,29.655933380126953,271.1000061035156,121.16738891601562,400.3190002441406,161.73924255371094,103.7762451171875,31.660877227783203,28.24787139892578,20.08322525024414,60.083343505859375,32.891117095947266,86.5140609741211,81.4566879272461,58.794151306152344,72.3499984741211,119.5400161743164,127.61933898925781,26.880903244018555,45.29713439941406
2020-12-03,63.47806930541992,29.91099739074707,268.1400146484375,120.37310028076172,396.42218017578125,161.00369262695312,103.52912902832031,32.48208236694336,28.198402404785156,20.5776424407959,60.38978958129883,33.178157806396484,87.4000015258789,81.46659088134766,58.059600830078125,73.7699966430664,120.40143585205078,125.71620178222656,27.51766014099121,46.84900665283203
2020-12-04,64.51837158203125,29.989477157592773,263.989990234375,121.46524047851562,408.2018127441406,165.51634216308594,106.0397720336914,32.83826446533203,28.07967185974121,20.271102905273438,60.557838439941406,33.742347717285156,88.2699966430664,83.7658920288086,59.548561096191406,75.5199966430664,121.8272476196289,124.82410430908203,28.56585693359375,47.34677505493164
